"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"U74DM2K2","book","1993","","Europa: Beiträge Studien Projekte. Ostdeutsche Jugend '92 - Hochkonjunktur für Gewalt und rechte Ideale? (Ergebnisse empirischer Analysen)","","","","","","","1993","2016-07-08 11:47:13","2018-11-01 10:51:19","","","22","","","","","","","","","","DWR Druckservice und Wirtschaftsberatung Rostock GmbH","Rostock","","2","","","III-B4-1","","III-B4-1-001","liegt händisch vor Provenienz: F1-1993 alte Signatur: II-B4-F1-18","","/home/age/zotero/storage/EDJ8CMX7/II-B4-F1-18-1.tif; /home/age/zotero/storage/FKB93SAA/II-B4-F1-18-2.tif; /home/age/zotero/storage/523CAMIT/II-B4-F1-18-3.tif; /home/age/zotero/storage/RMQ6XZGK/II-B4-F1-18-4.tif; /home/age/zotero/storage/GBZ2IF8G/II-B4-F1-18-5.tif; /home/age/zotero/storage/VEAW377E/II-B4-F1-18-6.tif; /home/age/zotero/storage/K7DUJPW9/II-B4-F1-18-7.tif; /home/age/zotero/storage/8G7VP43H/II-B4-F1-18-8.tif; /home/age/zotero/storage/B8PZMBCS/II-B4-F1-18-9.tif; /home/age/zotero/storage/VPUBKEKZ/II-B4-F1-18-10.tif; /home/age/zotero/storage/JJPG9FW5/II-B4-F1-18-11.tif; /home/age/zotero/storage/DEKC5WSC/II-B4-F1-18-12.tif; /home/age/zotero/storage/FZ8PV5HV/II-B4-F1-18-13.tif; /home/age/zotero/storage/J4K2M59P/II-B4-F1-18-14.tif; /home/age/zotero/storage/NWDDPPS2/II-B4-F1-18-15.tif; /home/age/zotero/storage/6CEBJDR8/II-B4-F1-18-16.tif; /home/age/zotero/storage/IXIDDBHQ/II-B4-F1-18-17.tif; /home/age/zotero/storage/6KG4MVFP/II-B4-F1-18-18.tif; /home/age/zotero/storage/PCJ9CT8W/II-B4-F1-18-19.tif; /home/age/zotero/storage/TZE4NR82/II-B4-F1-18-20.tif; /home/age/zotero/storage/2R5M2Z2W/II-B4-F1-18-21.tif; /home/age/zotero/storage/2R82KAV7/II-B4-F1-18-22.tif","","Hoyerswerda; Leipzig; Asyl; 1992-11-30; Bündnis 90/die Grünen; Christlich Demokratische Union Deutschlands (CDU); Die Republikaner (REP); Faschisten; Freie Demokratische Partei (FDP); Friedrich, Walter; Golz, Lutz; Heller, Peter; Medien; Mölln; Nazi; Partei des Demokratischen Sozialismus (PDS); Rein, Gabriele; Sachsenhausen; Sozialdemokratische Partei Deutschlands (SPD); Sozialistische Einheitspartei Deutschlands (SED); Studierende; 1Hand; 1Kopie; Rostock","","EUROPA ZENTRUM ROSTOCK e.V.; Landeszentrale für politische Bildung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UZR2H93N","manuscript","1992","o. A.","Adressen von Gruppen, die mit zur Demo in Rostock am 29.08.92 aufgerufen haben (A: aufruf.txt.):","","","","","","","1992-08","2016-08-01 10:02:28","2018-06-21 00:14:40","","","2","","","","","","","","","","","o. O.","","1","","","II-C2-1","","II-C2-1-020","lediglich Digitalisat Provenienz: A4/Rostock 1992 II alte Signatur: II-C2-F4-8","","/home/age/zotero/storage/TFV3E7BT/II-C2-F4-8-1.tif; /home/age/zotero/storage/U9V4QK72/II-C2-F4-8-2.tif","","AStA der Universität Lüneburg; Anti-Rassismusbüro Bremen; Ausländerkulturzentrum; BVH; Bag Kritischer Polizistinnen und Polizisten; Berlin; Bonn; Bremen; Bremer Aufruf gegen Abschiebung; DGB Berlin Brandenburg; Die Falken; Die Grünen im Rat Hagen; Moyer, Dirk; Dortmund; Essen; Fan-Initiative St. Pauli Hamburg (Fish) e.V.; Flensburg; Weidemann, Frank; GEW HamburgAnna Ammonn; Hagen; Hamburg; Hilfe für Frauen in Not e.V. Flensburg; Reents, Jürgen; Köln; Lufrtbrücke für Nicaragua e.V.; Sergio, Luis; Lüneburg; MLPD Essen; Mohr, Manfred; Horstmann, Markus; PDS Bonn; Borgwardt, Peter; Mohnhaupt, R.; Uterzog, Renate; Seichter, Sabine; Türkei-Info Hannover; die Grünen/Dortmund","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VBP6345F","book","1992","Forschungsstelle Sozialanalyse Leipzig e.V.","Studie: Ostdeutsche Jugend '92","","","","","","","1992-06","2016-07-07 14:10:03","2018-11-01 10:46:51","","","26","","","","","","","","","","","","","2","","","II-C4-1","","II-C4-1-002","liegt händisch vor Provenienz: F1-1992 alte Signatur: II-C4-F1-33","","","","Leipzig; Ausländer; 1992-06; Jugendliche; 1Hand; Dr. Müller, H.; Dr. Schubarth, W.; Prof. Friedrich, W.; Prof. Förster, P.; Studie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WAIG2QRZ","manuscript","1992","o.A.","Liste der UnterstuetzerInnen. Stand: 28.8.92, 15:46","","","","","","","1992-08-28","2016-08-01 10:10:34","2018-06-21 00:45:38","","","2","","","","","","","","","","","o.A.","","1","","","II-C2-1","","II-C2-1-055","lediglich Digitalisat Provenienz: A4/Rostock 1992 II alte Signatur: II-C2-F4-9","","/home/age/zotero/storage/28MD5A37/II-C2-F4-9-1.tif; /home/age/zotero/storage/XRAK6H97/II-C2-F4-9-2.tif","","129a-Plenum Hannover; Sane, A. K.; AG Rassismus PDS/Berlin; AStA Uni Hannover; AStA der Universität Lüneburg; ASta der FU Hannover; Abidoz Nürnberg; Aktion Sühnezeichen (Friedensdienste); Akzept e.V.; Anti-Expo-AG; Antiatomplenum Hannover; Antiexpo-Plenum Hannover; Antifa Korn Hannover; Antifa-AG Uni Hannover; Antifa-Palaver UJZ Kornstrasse; Antifaschistisches Infoblatt Berlin; Antirassismusbüro Bremen; Antirassistische Initiative e.V.; Autonome Antifa Nürnberg; Autonome Delmenhorst; Autonome Infogruppe Kiel; BWK Landesverband Berlin; Babylonia Berlin; Bangladeshi; Baukasten; Bundesverband Homosexualität; Bündnis gegen Rassismus Hannover; CARF - Campaign Against Racism and Fascism London; Caf Monopol Langenhagen; Center for Democratic Renewal, Atlanta; Roth, Claudia; DGB - Berlin, Brandenburg; DGB Gewerkschaftsjugend; DGB Jugendkulturtage ""Graffity 65""; Deutsche Aids-Hilfe e.V.; Deutsche Gesellschaft für die Vereinten Nationen; Devrimci Isci, Hannover; Devrimci Sol Guecler, Hannover; Die Falken, LV Berlin; Die Grünen, Kreisverband Dortmund; Europaparlament; FDCL Berlin; Fan-Initiative St. Pauli; Freie Flüchtlingsstadt Nürnberg; GABL - Die Grünen, Hannover; GEW Hamburg; GEW Mecklenburg-Vorpommern; GewerkschafterInnen gegen Faschismus und Rassismus, Berlin; GewerkschafterInnen gegen Neofaschismus; Gruppe Nds; Grüne, Passau Stadt; HBV Landesbezirk Berlin; Hadi Esmaili - Internationale Förderation iranischer Flüchtlings-, Immigrantenräte, Verband Deutschland; Hilfe für Frauen in Not e.V. Flensburg; Ideale e.V., Nürnberg; Infoladen Korn; Infotelefon Merhaba Kiel; Initiative Bleiberecht für Roma; Iranisches antifaschistisches Komitee; Jes (Junkies, Ex-User, Substituierte); Juso AG, Passau; Juso Unterbezirk Passau; Kreisverband Die Grünen, Hagen/Westfalen; Kreisverband der Grünen, Passau; Kritische Polizisten und Polizistinnen e.V.; Kuhle Wampe, Hannover; Kultur ist Plural e.V., Berlin; LV Berlin e.V.; Libesso, Nürnberg; Linke Liste; Luftbrücke für Nicaragua e.V., Berlin; MLPD; Mahnwachengruppe Hannover; Medienjugend in den IG Medien, Berlin-Brandenburg; Medienladen e.V. Nürnberg; Morgengrauen, antirassistische Zeitung; Newham Monitoring Project, London; Nürnberger gegen Atomanlagen; PDS; PDS Fraktion Abgeordnetenhaus, Berlin; PDS/LL; PDS/Linke Liste, Nürnberg; Rhizom Plenum, Hannover; S.H.A.R.P., Hannover; SAG; SJV/AG Antifa Jorge Gomondai, Berlin; SOS Rassismus; Skinhead gegen Rassismus; Sosyalist Isci; Sprengel, Hannover; Türkeiinformation; Türkeiinformationsbüro; VCD, Niedersachsen; VEHEMENT; VVN, Bund der Antiaschisten; Verband der Initiativ in der Ausländerarbeit, Berlin/Brandenburg; Verein zur Förderung des Bewusstseins junger Menschen, Passau; Vereinigte EinmischerInnen, Berlin; Vereinigte sozialistische Partei, Köln; Vereinigung demokratischer JuristInnen, Nürnberg; Vereinigung ehemaliger EntwicklungshelferInnen; Verkehrsclub der BRD e.V.; Zehlendorfer Antifagruppe 44 e.V./Teltow; die Grünen; Ökologische Linke, LV Bayern","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WCXU2C76","book","1993","Landtag Mecklenburg-Vorpommern","Beschlussempfehlung und Zwischenbericht des 2. Untersuchungsausschusses nach Artikel 34 der vorläufigen Verfassung des Landes Mecklenburg-Vorpommern und dem vorläufigen Untersuchungsausschußgesetz","","","","","http://www.dokumentation.landtag-mv.de/parldok/dokument/9358/einsetzung_eines_parlamentarischen_untersuchungsausschusses_zur_klaerung_von_sachverhalten_im_zusammenhang_mit_den_rostocker_krawallen.pdf","","1993-06-16","2016-07-07 12:53:00","2018-11-19 11:10:36","","","","","","","","","Drucksache 1/3277","","","","","Schwerin","","2","","","III-B1-1","","III-B1-1-002","liegt händisch vor Provenienz: F1 alte Signatur: III-B1-F1-1","","","","Rostock-Lichtenhagen; Schwerin; ZAST; Landtag Mecklenburg-Vorpommern; ZAST Rostock; 1993-06-16; 1Hand; Brandt, Christoph; Dr. Rißmann, Manfred; Drucksache 1/3277; Parlamentarischer Untersuchungsausschuss; Wolf, Stefanie; Rostock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XIB4K4RI","manuscript","1992","Senar, M.","Katliam girisimlerini durduralim! Bagimsiz anti-fasist gruplarin irkciliga karsi rostock-lichtenhagende federal almanya capinda merkezi yürüyüs cagrisi.","","","","","","","1992-08","2016-08-01 09:15:44","2018-06-21 00:15:10","","","","","","","","","","","","","","o.A.","","1","","","II-C2-1","","II-C2-1-021","lediglich Digitalisat Provenienz: A4/Rostock 1992 II alte Signatur: II-C2-F4-3","","/home/age/zotero/storage/3VUDWIQ3/II-C2-F4-3.tif","","1992-08-29; Aufruf; Flugblatt; Lichtenhagen; doppelt; türkisch; Kupfer, Lothar; Rostock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43MAFWR3","manuscript","1992","Luftbrücke für Nicaragua e.V.; Mohnhaupt, Rainer","o. T.","","","","","","","1992-08-27","2016-10-06 15:48:36","2018-06-21 00:37:48","","","","","","","","","","","","","","Berlin","","1","","","II-C2-1","","II-C2-1-044","lediglich Digitalisat Provenienz: F4 alte Signatur: II-C2-F4-41","","/home/age/zotero/storage/HS4PCIRA/II-C2-F4-41.tif","","Berlin; Antirassistisches Aktionsbündnis; Rostock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"47BD778W","manuscript","1992","IGARA (Initiative gegen Ausländerfeindlichkeit, Rassismus und Antisemitismus) Wien","Grußbotschaft an die TeilnehmerInnen der bundesweiten Demonstration gegen Ausländerfeindlichkeit und Rassismus in Rostock-Lichtenhagen","","","","","","","1992-08-27","2016-09-15 14:09:57","2018-06-22 18:19:15","","","","","","","","","","","","","","Wien","de","1","","","II-D2-1","","II-D2-1-001","lediglich Digitalisat Provenienz: A4/Rostock 1992 II alte Signatur: II-D2-F4-15","","/home/age/zotero/storage/W8HFQ54F/II-D2-F4-15.tif","","DDR; Amerlinghaus; Bürgerinitiative; Grußbotschaft; Kaisersteinbruch; Kroatien; Neuhaus; Niederösterreich; Polizei; Slowenien; Tirol; Traiskirchen; Ungarn; Österreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4IZI3GDQ","manuscript","1992","Sozialistische Arbeitergruppe","Rassistischer Terror in Rostock: ""Wie in der Reichskristallnacht!""","","","","","","","1992-08","2016-09-15 14:25:32","2018-06-21 00:16:27","","","","","","","","","","","","","","o. O.","","1","","","II-C2-1","","II-C2-1-023","lediglich Digitalisat Provenienz: F4 alte Signatur: II-C2-F4-17","","/home/age/zotero/storage/34A8MV7G/II-C2-F4-17.tif","","Mecklenburg-Vorpommern; SPD; Bonn; Bundesinnenminister; CDU; Worch, Christian; Ausländerbeauftragter; Bundesgrenzschutz; Bundesministerium; DVU; Feuerwehr; Gewerkschaftssekretär Wilhelmshaven; Hoyerswerda; Innenminister Mecklenburg-Vorpommern; Innenministerium Mecklenburg-Vorpommern; Kreisverband PDS Rostock Stadt; NPD; PDS Fraktion der Bürgerschaft Rostock; Gatter, Peter; Polizei; Republikaner; Schwerin; ZDF; Kupfer, Lothar; Seiters, Rudolf; Rostock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5CWF5HHE","manuscript","1992","Allgemeiner Studentinnenausschuß (AStA) Freie Universität Berlin","Presseerklärung. Wir rufen zur Demo am 29.08.1992 um 13:00 in Rostock gegen Rassismus und Faschismus auf.","","","","","","","1992-08-25","2016-10-06 15:55:44","2018-11-01 10:46:35","","","","","","","","","","","","","","Berlin","","1","Aufruf","","II-C4-2","","II-C4-2-001","lediglich Digitalisat Provenienz: F4, 010. Dublette: F4, 043. alte Signatur: II-C4-F4-43","","/home/age/zotero/storage/UUUZFNZJ/II-C4-F4-43.tif","","SPD; 1992-08-29; CDU; Rostock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5UK62WJ5","manuscript","1992","Herzog, Renate","Rostock-Demo!","","","","","","","1992-08","2016-10-06 16:28:17","2018-06-21 00:10:55","","","","","","","","","","","","","","Bremen","","1","","","II-C2-1","","II-C2-1-017","lediglich Digitalisat Provenienz: F4 alte Signatur: II-C2-F4-49","","/home/age/zotero/storage/PZM63HR6/II-C2-F4-49.tif","","Ausländerkulturzentrum; Bremen; Bremer Aufruf gegen Abschiebung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7RJDJ5EG","manuscript","1992","Bolschewik Partizan; Kerkmaz, M.","Hoyerswerda, Saarlouis ...und jetzt Rostock! Der faschistische Terror gegen Flüchtlinge geht weiter! Der deutsche Staat schürt die Pogromhetze!","","","","","","","1992-08-25","2016-10-06 14:12:40","2018-06-22 18:19:20","","","2","","","","","","","","","","","Leeds","de","1","","","II-D2-1","","II-D2-1-003","lediglich Digitalisat Provenienz: F4 alte Signatur: II-D2-F4-26","","/home/age/zotero/storage/NNTX8QA7/II-D2-F4-26-1.tif; /home/age/zotero/storage/GEBDT2UH/II-D2-F4-26-2.tif","","Mecklenburg-Vorpommern; SPD; Bundesinnenminister; CDU; Flugblatt; UNO; die Grünen; CSU; Hoyerswerda; München; Polizei; Saarlouis; Seiters, Rudolf; Rostock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"84XN4EX8","manuscript","1992","Ammonn, Anna; Gewerkschaft Erziehung und Wissenschaft (GEW)","o. T.","","","","","","","1992-08","2016-10-06 14:59:31","2018-06-20 23:59:31","","","","","","","","","","","","","","Hamburg","","1","Aufruf","","II-C2-1","","II-C2-1-003","lediglich Digitalisat Provenienz: F4 alte Signatur: II-C2-F4-31","","/home/age/zotero/storage/WIUI6B4S/II-C2-F4-31.tif","","1992-08-28; GEW Landesverband Hamburg; GEW Landesverband Mecklenburg-Vorpommern; Landesvorstand; Stellvertretende Vorsitzende; Rostock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8A3TNRIE","manuscript","1992","Mahr, Manfred; Bundesarbeitsgemeinschaft Kritischer Polizistinnen und Polizisten (Hamburger Signal) e.V.","Pressemmitteilung: BAG Kritischer Polizistinnen und Polizisten unterstützt Aufruf zur Demonstration in Rostock","","","","","","","1992-08-27","2016-10-06 15:09:13","2018-06-21 00:38:23","","","","","","","","","","","","","","Hamburg","","1","","","II-C2-1","","II-C2-1-045","lediglich Digitalisat Provenienz: F4 alte Signatur: II-C2-F4-33","","/home/age/zotero/storage/C2F74T8D/II-C2-F4-33.tif","","1992-08-29; Bundessprecher; Rostock-Lichtenhagen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8ZVXNK3R","manuscript","1992","Avanti - Projekt undogmatische Linke; Bündnis gegen Rassismus und Abschiebung; SDAJ; Schlag-Seite, H.","Sagt Nein! zu Nazi-Terror und Rassismus","","","","","","","1992-08-27","2016-10-06 16:18:12","2018-06-21 00:35:35","","","2","","","","","","","","","","","","","1","","","II-C2-1","","II-C2-1-040","lediglich Digitalisat Provenienz: F4 alte Signatur: II-C2-F4-48","","/home/age/zotero/storage/V67BUWCJ/II-C2-F4-48-1.tif; /home/age/zotero/storage/NHMWEFSC/II-C2-F4-48-2.tif","","1992-08-29; Aufruf; 1992-08-28; Seite, Berndt; Kiel; Ministerpräsident; Neumünster; Oelixdorf; Polizei; Polizeiführung; Schleswig-Holstein; ZAST Oelixdorf; Zapata-Buchladen; Zentrale Aufnahmestelle für Asylbewerber (ZAST); Rostock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9A4QRMSH","manuscript","1992","Interessenverband der Antifaschistischen Widerstandskämpfer, Verfolgten des Naziregimes und Hinterbliebenen e.V.","Eilt: An Chef von Dienst","","","","","","","1992-08-26","2016-10-06 14:03:10","2018-06-21 00:31:46","","","2","","","","","","","","","","","o. O.","","1","","","II-C2-1","","II-C2-1-035","lediglich Digitalisat Provenienz: F4 alte Signatur: II-C2-F4-25","","/home/age/zotero/storage/D2QKTGMM/II-C2-F4-25-1.tif; /home/age/zotero/storage/ZA6DSJ96/II-C2-F4-25-2.tif","","Bundeskanzler; Kohl, Helmut; Rostock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9A8NE3HK","manuscript","1992","Republikanischer Anwältinnen- und Anwälteverein (RAV); Günther, Uwe","Presseerklärung","","","","","","","1992-08-26","2016-09-29 15:28:20","2018-06-21 00:34:12","","","","","","","","","","","","","","Hannover","","1","","","II-C2-1","","II-C2-1-039","lediglich Digitalisat Provenienz: F4 alte Signatur: II-C2-F4-24","","/home/age/zotero/storage/JBE7P23J/II-C2-F4-24.tif","","Mecklenburg-Vorpommern; Bundeskanzler; Bundespräsidentin; Landesinnenminister; Polizei; Polizeiführung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9J6REGIZ","manuscript","1992","FDCL Berlin; Babylonia Berlin","o. T.","","","","","","","1992-08","2016-10-06 16:15:19","2018-06-21 00:08:29","","","","","","","","","","","","","","","","1","","","II-C2-1","","II-C2-1-014","lediglich Digitalisat Provenienz: F4 alte Signatur: II-C2-F4-47","","/home/age/zotero/storage/94MW5TP6/II-C2-F4-47.tif","","Rostock-Lichtenhagen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AJ23MP4F","manuscript","1992","Fan Initiative St. Pauli Hamburg (FISH) e.V.; Redaktion Millerntor Roar!; Weidemann, Frank","Liebe Freunde...","","","","","","","1992-08","2016-10-06 15:59:58","2018-06-21 00:07:20","","","","","","","","","","","","","","","","1","","","II-C2-1","","II-C2-1-013","lediglich Digitalisat Provenienz: F4 alte Signatur: II-C2-F4-44","","/home/age/zotero/storage/MTH8PE5S/II-C2-F4-44.tif","","Rostock-Lichtenhagen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
